Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label,Word_Count,Sentence_Count,Words_Per_Sentence,Lexical_Diversity_TTR,Hesitation_Markers,Is_Question,condescending,empathetic,supportive,respectful,mocking,dismissive,Empathy_Score,Dominant_Trait
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"it's an epic meditation on intangibility, at the same time it deepens and enriches the.meaning of the preceding three albums. christie, take off the robe. bateman puts out a lace teddy. he motions to christie to put it on. listen to the brilliant ensemble playing of banks, collins and rutherford. you can practically hear every nuance of every instrument. sabrina, remove your dress. bateman starts to undress. in terms of lyrical craftsmanship and sheer song writing, this album hits a new peak of professionalism. sabrina, why don't you dance a little? sabrina dances awkwardly. christie sits on the bed. take the lyrics to 'land of confusion'. in this song, phil collins addresses the problem of abusive political authority. bateman knots a silk scarf around christie's neck rather menacingly then helps her into some suede gloves. 'in too deep' is the most moving pop song of the 1980s about monogamy and commitment. the song is extremely uplifting. their lyrics are as positive and affirmative as anything i've heard in rock. he turns on the video camera.",0.6969,Positive,Fear,207,19,10.894736842105264,0.5700483091787439,0,1,0.0016509604174643755,0.2751816511154175,0.13193370401859283,0.15362338721752167,0.0007464138907380402,0.00045885558938607574,0.5578825124539435,empathetic
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,BATEMAN,"what her head would look like on a stick. mcdermott and van patten look at each other and then back at bateman. bateman starts to laugh, and the other two uneasily join in. luis carruthers walks up to the table. hi guys. i wanna get your opinion on something. mcdermott rolls his eyes at the rest of the table. if it's about the bowtie you're wearing, you know how' we feel about it. luis laughs good naturedly. yes, i do. no, it's my business card i decided to get a new one too. he pulls out something incredibly tasteful. everyone compliments luis except bateman. the sound drops and all we hear is the beating of his heart as he stares at the card enviously. luis plucks it from his hand and walks away, pleased with himself. listen, what about dinner? is that all you ever have to contribute, van patten? 'what about fucking dinner'? ah, cheer up, bateman. what's the matter? no shiatsu this morning?",0.9682,Positive,Joy,202,21,9.61904761904762,0.5297029702970297,0,1,0.8660864233970642,0.7581788301467896,0.7561210989952087,0.34884852170944214,0.9134631156921387,0.8945451378822327,-0.8109462261199951,mocking
AMERICAN_PSYCHO,INT. MEN'S ROOM - DAY,BATEMAN,"don't be shy. bateman takes a deep breath, closes his eyes and tries to lift his hands again, but abandons the attempt. you don't know how long i've wanted it. ever since that christmas party at arizona 206. you know the one, you were wearing that red striped paisley armani tie. bateman looks down and sees'that carruthers' pants are still unzipped. he moves past him out of the stall and stands by the sink and pretends to wash his hand until he realizes he still has his gloves on. carruthers comes up behind him. i want you. i want you .. too. bateman storms out of the men's room, bumping intoa waiter and several customers and cursing. noticing the maitre d' and another waiter conferring and looking at him strangely bateman straightens up and smiles and waves cheerfully at them. carruthers walks up behind him. what...is...it? where are you going? i've gotta...i've gotta...return some video tapes. patrick? what?",0.9158,Positive,Surprise,197,17,11.588235294117649,0.5380710659898477,4,1,0.5948927402496338,0.6442004442214966,0.6937792301177979,0.18399691581726074,0.6937646269798279,0.69147127866745,-0.45815205574035645,supportive
AMERICAN_PSYCHO,INT. VIDEO STORE - SAME NIGHT,CASHIER,"i'm wandering around video visions drinking a diet pepsi and listening to the new christopher cross tape on my sony walkman. he stops by 'comedy' and picks up a woody allen movie, then moves on to 'horror'. suddenly im seized by a minor anxiety attack. there are too many fucking movies to choose from. he surreptitiously pops several pills into his mouth. bateman waiting at the counter, impatient because he's not first in line. he is holding three films, one of which is body double. when he approaches the counter, the cashier rolls her eyes and gives a knowing glance to one of her co workers. there is a silence as she rings up the tapes. i like the part where the woman gets drilled by the ... power driller in the movie ...the best. and the blood starts pouring from the ceiling. sign here. uh... you've rented this movie... this'll be 37 times. bateman signs and snatches the tape off the counter and walks away.",0.25,Positive,Fear,193,14,13.785714285714286,0.5906735751295337,4,0,0.3451038897037506,0.5309893488883972,0.13020102679729462,0.20110592246055603,0.4730072617530823,0.37556594610214233,-0.33138079941272736,empathetic
AMERICAN_PSYCHO,INT. BATEMAN’S APARTMENT - EARLY EVENING,BATEMAN,"patrick. i know you're there. pick up the phone you bad boy. what are you up to tonight? it's me. don't try to hide. i hope you're not out with some little number you picked up because you're my mr. bateman. my boy next door. anyway you never called me and you said you would and i'll leave a message for jean about this too to remind you but we're having dinner with melania and taylor you know melania, she went to sweet briar, and taylor, he went to cornell and we're meeting at the cornell club, so ill call you tomorrow morning probably bye honey ooops! you hate that. by mr.big time ceo patrick. bye. bye. silence. jean is obviously embarrassed and upset. was that ... evelyn? silence. are you still seeing her? silence i'm sorry, i have no right to ask that. silence. do you want me to go? a long pause.",-0.9572,Negative,Sadness,190,22,8.636363636363637,0.5052631578947369,1,1,0.7439762949943542,0.9559641480445862,0.6645537614822388,0.6813644170761108,0.7093693614006042,0.6280034780502319,0.22053319215774536,empathetic
AMERICAN_PSYCHO,INT. DRY CLEANERS - DAY,BATEMAN,"bleachee? are you trying to say bleachee? bleachee. oh my god. she keeps pointing to the jacket and talking. two things. one. you can't bleach a soprani. out of the question. two two, i can only get these sheets in santa fe. these are very expensive sheets and i really need them clean. she keeps talking and bateman leans into her. if you don't shut your fucking mouth i will kill you, are you understanding me? she talks faster. now listen i have a very important lunch meeting. at hubert's in thirty minutes, and i need those ... no wait, twenty minutes. i have a lunch meeting at hubert's in twenty minutes with ronald harrison and i need those sheets cleaned by this afternoon. she keeps talking. listen. i cannot understand you. bateman starts laughing, slaps his hand down on the counter. this is crazy. you're a fool. i can't cope with this.",0.1613,Positive,Surprise,189,24,7.875,0.4867724867724867,1,1,0.8560075163841248,0.4876897633075714,0.42107126116752625,0.341021865606308,0.7823714017868042,0.5293160676956177,-0.917912095785141,condescending
AMERICAN_PSYCHO,INT. COURTNEY'S BEDROOM - NIGHT,COURTNEY,"i'm getting out of here. where's your lithium? courtney throws a pillow over her head and starts crying. do you think you're turning me on by having unsafe sex? bateman pulls the pillow off her and slaps her face. oh christ, this really isn't worth it. and see, courtney, it's there for what? huh? tell us. why is it pulled down half an inch? so it can catch the force of the ejaculate! well, it's not a turnon for me. i have a promotion coming to me. i don't want to get aids. bateman grabs her head and makes her look at the condom. see? happy? you dumb bitch? are you happy you dumb bitch? oh god just get it over with. he fucks her quickly until he has a mediocre orgasm and falls down next to her. they lie side by side with their bodies not touching, eyes open, staring at the ceiling.",-0.9219,Negative,Surprise,189,22,8.590909090909092,0.5291005291005291,0,1,0.9311210513114929,0.48287585377693176,0.1954517364501953,0.2535856068134308,0.8665902614593506,0.7047315239906311,-1.5705296397209167,condescending
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - MORNING,BATEMAN,"oh that? just mulling over business problems. examining opportunities...exchanging rumors...spreading gossip. they laugh politely. hi. i'm donald kimball. hi. pat bateman. nice to meet you. i'm sorry to barge in on you like this, but i was supposed to talk to luis carruthers and he wasn't in and...well, you're here, so... i know how busy you guys can get. kimball stares at the three open copies of sports illustrated and the sony walkman lying on bateman's desk. bateman sees the look and sweeps the magazines into the top drawer along with the walkman, which is still running. so, what's the topic of discussion? i've been hired by meredith powell to investigate the disappearance of paul owen. you're not with the fbi or anything, are i you? nothing like that. i'm just a private investigator. ah, i. see...yes. paul's disappearance....yes.",0.457,Positive,Sadness,186,19,9.789473684210526,0.532258064516129,6,1,0.713061511516571,0.9701902866363525,0.9066826701164246,0.9839799404144287,0.9572699666023254,0.8566568493843079,0.33386456966400146,respectful
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,BATEMAN,"what are you talking about? bateman is what? oh christ. he can barely pick up an escort girl, let alone ... what was it you said he did to her? carnes looks around the club, raises his glass to a passing couple. he laughs politely. now, if you'll excuse me, i reallymust... wait. stop. you don't seem to understand. you're not really comprehending any of this. i killed him. i did it, carnes. i'm patrick bateman. i chopped owen's fucking head off. i tortured dozens of girls. the whole message i left on your machine was true. excuse me. i really must be going. no! listen, don't you know who i am? i'm not davis, i'm patrick bateman! i talk to you on the phone all the time! don't you recognize me? you're my lawyer. carnes stares at him in confusion and annoyance.",-0.9368,Negative,Anger,186,25,7.44,0.510752688172043,2,1,0.8976647257804871,0.7660690546035767,0.7119534015655518,0.9161275625228882,0.9489456415176392,0.906639814376831,-0.3591001629829407,mocking
AMERICAN_PSYCHO,INT. NIGHTCLUB - NIGHT,MCDERMOTT,"some people just can't help themselves. another stoli? bateman shakes his head. i mean they want to get caught. dan, great to see you again. like i said, you need anything at all, i'm your man. i don't envy your job. i mean owen was a... complex man. bateman wanders away. he looks back uneasily at kimball who is watching him from the bar. a guy with dreadlocks walks by. rasta man! the man stares at him. i mean mon. we be jammin' ... the man walks by, shaking his head. bateman wanders into the next room, which is filled, with, a more familiar crowd young men in designer suits, girls in black designer dresses. across the room he spots mcdermott, and price sitting with three models, all wearing black mini dresses. price and mcdermott are having a whispered argument. i have to talk to these girls? they're models..",0.32,Positive,Fear,185,20,9.25,0.5297297297297298,2,1,0.46353939175605774,0.7381275296211243,0.6473678946495056,0.2810271680355072,0.7599272131919861,0.7396162152290344,-0.29656022787094116,mocking
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,MCDERMOTT,"a good personality consists of a chick with a little hardbody who will satisfy all sexual demands without being too slutty about things and who will essentially keep her dumb fucking mouth shut. listen, the only girls with good personalities who are smart or maybe funny or halfway intelligent or even talented though god knows what the fuck that meansare ugly chicks. absolutely. and this is because they have to make up for how fucking unattractive they are. pause. do you know what ed gein said about women? ed gein? maitre d at canal bar? no, serial killer, wisconsin in the fifties. he was an interesting guy. so what did ed say? he said, ""when i see a pretty girl walking down the street i think two things. one part of me wants to take her out and talk to her and be real nice and sweet and treat her right."" pauses, finishes his drink. what does the other part of him think?",0.9588,Positive,Neutral,185,15,12.333333333333334,0.654054054054054,0,1,0.8192891478538513,0.8887459635734558,0.646769642829895,0.8087761402130127,0.3120260536670685,0.4988059401512146,0.7141706049442291,empathetic
AMERICAN_PSYCHO,INT. SMITH AND WOLLENSKY RESTAURANT - DAY,MCDERMOTT,"oh, right. of course.... we had wanted paul owen to come. but he said he had plans... i guess i had dinner with victoria... the following night. personally i think the guy went a little nutso. split town for a while. maybe he did go to london. sightseeing. drinking. whatever. anyway, i'm pretty sure he'll turn up sooner or later. i mean to think that one of his friends killed him, for no reason whatsoever would be too ridiculous. isn't that right, patrick? mcdermott stops by the table. kimball! how's the investigation? talking to bateman? don't believe a word he says. bateman, what's wrong with you? bateman looks at him in silence, panicking. you can't eat at smith and wollensky without ordering the hash browns. jesus bateman, you're a raving maniac. been at pierce pierce too long. no fucking hash browns...",-0.9638,Negative,Anger,182,23,7.913043478260869,0.5604395604395604,4,1,0.21457116305828094,0.0762266144156456,0.016703860834240913,0.0285443514585495,0.13611458241939545,0.16869744658470154,-0.3979083653539419,condescending
AMERICAN_PSYCHO,INT. 'PASTELS' RESTAURANT - NIGHT,BATEMAN V/O,"...with goat cheese profiteroles and i also havean.arugula caesar salad. for entrees tonight i have a swordfish meatloaf with onion marmalade, a rareroasted partridge breast in raspberry coulis with a sorrel timbale... huge white porcelain plates descend on very pale pink linen table cloths. each entree is a rectangle about four inches square and looks exactly alike. close on various diners as we hear fragments of conversation. ""is that charley sheen over there?"" ""excuse me? i ordered cactus pear sorbet."" ...and grilled free range rabbit with herbed french fries. ourpasta tonight is a squid ravioli in a lemon grass broth... close on porcelain plates containing elaborate perpendicular desserts descending on another table. patrick bateman, timothy price, craig mcdermott and david van patten are at a table set for four. they are all wearing expensively cut suits, suspendprs, slicked back hair. van patten wears horn rimmed glasses. thecamera moves in on bateman as his narration begins",0.6868,Positive,Neutral,180,13,13.846153846153848,0.6611111111111111,4,1,0.20343829691410065,0.7846403121948242,0.7409309148788452,0.5460634827613831,0.3586956262588501,0.09154048562049866,1.417960301041603,empathetic
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,PRICE,"he is totally harmless, you geek. was totally harmless. just like you are totally harmless. but he did do all that shit and you have failed to get us into 150, so you know, what can i say? i just don't see how someone, anyone, can appear that way and yet be involved in such total shit. how can you be so fucking, i don't know, cool about it? some guys are just born cool, i guess. bateman laughs at this. price shoots him a look. and bateman, what are you so fucking zany about? i'm just a happy camper. rockin' and a rollin'. rehab's done wonders for you, pal. working for unicef now? do you want another perrier, timothy? some seltzer water? oh brother. look he presents himself as a harmless old codger. but inside... pause. but inside...",-0.7057,Negative,Joy,177,20,8.85,0.4915254237288136,2,1,0.8923830986022949,0.4445743262767792,0.38230445981025696,0.6308251619338989,0.9874626994132996,0.9338761568069458,-1.3560180068016052,mocking
AMERICAN_PSYCHO,INT. ESPACE RESTAURANT - NIGHT,BATEMAN,"im on the verge of tears by the time we arrive at espace since i'm positive we won't have a decent table, but we do, and relief washes over me in an awesome wave. tim price and two downtown types, stash and vanden are already seated. vanden is about twenty, pretty and sullen, with green streaks in her black hair. stash is pale, with, ragged black hair and bad skin. they are all trying to read large stainless steel menus that look like minimalist art. the menu's in braille. he gets up to greet them, giving evelyn a suspiciously long kiss. i have to talk to you. he drags her away, half giggling and protesting. pat, this my cousin vanden and her boyfriend stash. he's an artist. hi. pat bateman. vanden takes his hand reluctantly, says nothing. let me guess you live in the east village?",0.9601,Positive,Joy,176,15,11.733333333333333,0.6136363636363636,0,1,0.5747436881065369,0.939717173576355,0.9050800800323486,0.8449195027351379,0.6443520188331604,0.7709090113639832,0.6997120380401611,empathetic
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"thank you. send her up. christie, get out and dry off, choose a robe not the bijan, and come and meet me and our guest in the living room for drinks. bateman answers the door. you've arrived! how lovely. let me take your coat. i'm paul. how good of you to come. the escort girl looks somewhat bewildered. bateman takes her coat and inspects her body and face. not quite blonde, are you? more dirty blonde. i'm going to call you sabrina. i'm paul owen. bateman escorts her into the living room and brings her a glass of wine. christie enters, sitting next to sabrina on the couch, and bateman sits across from them. there is a long silence. so, don't you want to know what i do? the two girls look at each other with uncomfortable smiles. christie shrugs. no.",0.6676,Positive,Surprise,175,22,7.954545454545454,0.5371428571428571,0,1,0.8369483947753906,0.9396575093269348,0.9320013523101807,0.7647374272346497,0.4462145268917084,0.5457786321640015,0.8074547350406647,empathetic
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,BATEMAN,"bateman, you're looking a little wildeyed rough day at the office? they all laugh. hey look price is back. and he's drinking perrier. he's a changed man. except...he still can't get a reservation to save his life. bateman sits down silently. why don't you try 150 wooster? just fucking call them. i'm not going anywhere unless we have a reservation. le cirque, flamingo east, oyster bar, come on, faggots just get a res. keep your shirt on. maybe lose the suspenders. bateman spots harold carnes at the bar, tenses. excuse me, gentleman. right back. he approaches carnes cautiously. face it the japanese will own most of this country by the end of the 90s. bateman approaches, trying to act casual shut up, carnes, they will not. carnes is surprised, turns around, looks vaguely confused.",-0.4983,Negative,Surprise,174,20,8.7,0.5862068965517241,1,1,0.6915101408958435,0.7672991156578064,0.8125565648078918,0.6176832318305969,0.9562301635742188,0.6780303120613098,-0.1282317042350769,mocking
AMERICAN_PSYCHO,INT. BATEMAN’S APARTMENT - EARLY EVENING,JEAN,"jean? sorbet? thanks, patrick. i'd love some. bateman walks in with a bottle of wine and a corkscrew in his hand and hands her the sorbet. jean is eating the sorbet. want a bite? i'm on a diet. but thank you. you. don't need to lose any weight. you're kidding, right? you look great. very fit. you can always be thinner. look... better. well, maybe we shouldn't go out to dinner. i don't want to ruin your ,willpower. no. it's all right. i'm not very good at controlling it anyway. silence, as bateman walks around his apartment, opens up his knife drawer, looking at the knives. so listen, what do you really want to do with your life? pause. and don't tell me you enjoy working with children, okay?",0.9889,Positive,Joy,173,25,6.92,0.5086705202312138,1,1,0.7905845642089844,0.9376710653305054,0.9593473076820374,0.6438774466514587,0.7777270078659058,0.7194872498512268,0.2530969977378845,supportive
AMERICAN_PSYCHO,INT. TAXI - NIGHT,COURTNEY,"... a facial at elisabeth arden, which was really relaxing, then to the pottery barn where i bought this silver muffin dish... is that donald trump's car? oh god, patrick. shut up. you know, courtney, you should take some more lithium. or have a diet coke. some caffeine might get you out of this slump. i just want to have a child. just...two... perfect.. children... the cab draws up outside a restaurant. the awning reads 'barcadia'. an insanely expensive nouvelle italian restaurant, all polished natural brick, spotless white table cloths, minimalist flower arrangements, discreet lighting. a waiter has come to take their drink orders. jb. straight. champagne on the rocks. oh could i have that with a twist? she starts to sink back in her chair and bateman leans over and pulls her back up. are we here?",0.9008,Positive,Surprise,172,17,10.117647058823527,0.627906976744186,5,1,0.4801851809024811,0.9505698680877686,0.9758700728416443,0.7139539122581482,0.382733017206192,0.40434688329696655,1.3731287717819214,supportive
AMERICAN_PSYCHO,INT. TEXARKANA RESTAURANT - NIGHT,OWEN,"hey, i'm a child of divorce. give me a break. hmmm, i see they've omitted the pork loin with lime jello. we shouldve gone to dorsia. i couldve gotten us a table. nobody goes there anymore. there is a long disgruntled silence. is that ivana trump over there? jeez, patrick, i mean marcus, what are you thinking? why would ivana be at texarkana? another pause. so, wasn't rothschild originally handling the fisher account? how did you get it? i could tell you that, halberstam, but then id have to kill you. he guffaws. bateman laughs politely. paul owen is very drunk. bateman cold sober. i like to dissect girls. did you know i'm utterly insane? owen continues laughing and motions to the waiter for another drink. great tan, marcus. really impressive. where do you tan?",0.8826,Positive,Surprise,172,24,7.166666666666667,0.6046511627906976,0,1,0.8759828805923462,0.43353164196014404,0.11767347902059555,0.10180489718914032,0.9312189817428589,0.7748343348503113,-1.9290261790156364,mocking
AMERICAN_PSYCHO,INT. DRY CLEANERS - DAY,BATEMAN,"really? well, i mean, um, it's really ... bosco. you know, like...like a dove bar. it's a dove bar... hershey's syrup? oh yeah. oh i get it. fun with chocolate. listen, if you could talk to them i would really appreciate it. i'm really late. i have a lunch appointment at hubert's in fifteen minutes. bateman turns to leave. hubert's? oh really? it moved uptown, right? yeah, well, oh boy, listen, i've got to go. thank you, uh...victoria? maybe we could have lunch one day next week? you know, i'm downtown near wall street quite often. oh, i don't know, victoria. i'm at work all the time. well what about, oh, you know, maybe a saturday? next saturday?",0.9592,Positive,Surprise,172,22,7.818181818181818,0.4069767441860465,4,1,0.3710311949253082,0.9670560359954834,0.9644112586975098,0.916342556476593,0.4226197302341461,0.48248255252838135,1.5716763734817505,empathetic
AMERICAN_PSYCHO,INT. TEXARKANA RESTAURANT - NIGHT,BATEMAN,"i've got a tanning bed at home. you should look into it. bateman nods, agitated. and cecelia, how is she? where is she tonight? cecelia is, well... you know cecelia. i think shes having dinner with... evelyn williams. evelyn. great ass. goes out with that loser patrick bateman. what a dork. another martini, paul? owen nods drunkenly. the end of the meal. owen is squeezing a lime onto the table, missing his beer, incredibly drunk. the check is laid down. paul, give me your amex card. good boy bateman slaps the card down, looks at the check. two hundred and fifty. very reasonable. let's leave a big tip,shall we? my place for a night cap? no, man. i'm gonna bail. come on, you dumb son of a bitch.",-0.9634,Negative,Anger,171,25,6.84,0.5614035087719298,2,1,0.9281603693962097,0.19344502687454224,0.2665122151374817,0.10862767696380615,0.7959882616996765,0.9159033298492432,-2.0714670419692993,condescending
AMERICAN_PSYCHO,INT. 'PASTELS' RESTAURANT - NIGHT,MCDERMOTT,"you'll notice that my friends and i all look and behave in a remarkably similar fashion but there are subtle differences between us. mcdermott is the biggest asshole. van patten is the yes man. price is the most wired. i'm the best looking. we all have light tans. right now i'm in a bad mood because this is not a good table, and van patten keeps asking dumb, obvious questions about how to dress... what are the rules for a sweater vest? what do you mean? yes. clarify. well, is it strictly informalbateman or can it be worn with a suit? exactly. with discreet pinstripes you should wear a subdued blue or charcoal gray vest. a plaid suit would call for a bolder vest. but avoid matching the vest's pattern with your socks or tie. wearing argyle socks with an argyle vest will look too studied.",0.4644,Positive,Anger,170,16,10.625,0.5941176470588235,1,1,0.9894761443138123,0.46758341789245605,0.084703728556633,0.3196913003921509,0.5376750230789185,0.8932748436927795,-1.5484475642442703,condescending
AMERICAN_PSYCHO,INT. PAUL OWEN'S APARTMENT - NIGHT,BATEMAN,"you actually listen to whitney houston? you actually have a whitney houston cd? more than one? she giggles, rolling off the sofa onto the floor. its hard to choose a favorite track among so many great ones, but 'the greatest love of all is one of the best, most powerful songs ever written about selfpreservation and dignity. it's universal message crosses alll boundaries, and instills one with the hope that it's not too late to better ourselves, to act kinder. since, elizabeth, it's impossible in the world we live in to empathize with others, we can always empathize with ourselves. as he speaks, he opens the case and carefully places the cd in the player, admiring its pristine silver surface, and watches it slide into the machine. it's an important message, crucial, really, and it's beautifully stated on the album.",0.9956,Positive,Joy,168,9,18.666666666666668,0.5833333333333334,0,1,0.15974827110767365,0.8712704181671143,0.9078230857849121,0.8684024810791016,0.704878032207489,0.12705834209918976,1.6558113396167755,supportive
AMERICAN_PSYCHO,INT. 'PASTELS' RESTAURANT - NIGHT,MCDERMOTT,"you think so? you'll look like you consciously worked for the look. good point. excuse me, gentlemen. van patten leaves the table. as he does so a bus boy discretely removes their largely untouched plates. van patten looks puffy. has he stopped working out? it looks that way, doesn't it? did he just take our plates away? he took them away because the portions are so small he probably thought we were finished. god i hate this place. this is a chick's restaurant. why aren't we at dorsia? because bateman won't give the maitre d'head. bateman throws a swizzle stick at him. mcdermott scans the room, settling on a handsome young man with slicked back hair and hornrimmed glasses. is that reed robinson over there? are you freebasing or what? that's not robinson. who is it then?",0.737,Positive,Sadness,167,21,7.952380952380952,0.592814371257485,0,1,0.6535303592681885,0.6372972130775452,0.6052201390266418,0.547333836555481,0.7808793187141418,0.45809993147850037,-0.10265842080116272,mocking
AMERICAN_PSYCHO,INT. TEXARKANA RESTAURANT - NIGHT,OWEN,"no, i want to know. i came here for the cilantro crawfish gumbo, which is after all the only excuse one could have for being in this restaurant, which is by the way, almost complete empty. am i to believe that all ten people in this restaurant have eaten your entire supply of cilantro crawfish gumbo? i'm very sorry, sir. there was a fire in the kitchen earlier today, andbateman jb, straight. and a dixie beer. would you like to hearowen double absolut martini. yes sir. would you like to hear the specials? not if you want to keep your spleen. the waiter leaves. this is a real beehive of, uh, activity, halberstam. this place is hot, very hot. listen the mud soup and the charcoal arugula are outrageous here. yeah', well, you're late.",0.5016,Positive,Surprise,165,15,11.0,0.5393939393939394,0,1,0.8582797646522522,0.1741493046283722,0.28629156947135925,0.3084160387516022,0.6936707496643066,0.8225274085998535,-1.6056210100650787,condescending
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - LATE AFTERNOON,MAITRE D,"let's not think about what i want. how about anywhere you want. oh patrick, i can't make this decision. no, come on. anywhere you want. oh, i can't, i don't know. come on. where do you want to go? anywhere you want. just say it. i can get us in anywhere. a long pause. what about... dorsia? bateman stops looking through the zagat guide and smiles at her. soooo... dorsia is where jean wants to go.... oh, i don't know. no, we'll go anywhere you want. dorsia is... fine. he dials the number. dorsia, yes? yes, can you take two tonight, oh, let's say, at nine o'clock? he checks his rolex and winks at jean. we are totally booked.",0.8541,Positive,Neutral,163,22,7.409090909090909,0.4110429447852761,4,1,0.3156481385231018,0.9778239727020264,0.9851792454719543,0.8240758776664734,0.8179783225059509,0.6458542346954346,1.0075984001159668,supportive
AMERICAN_PSYCHO,INT. BATEMAN’S APARTMENT - EARLY EVENING,JEAN,"do you have a boyfriend? no, not really. interesting. are you seeing anyone? i mean, seriously? maybe. i don't know. not really. bateman opens up a cupboard where there are a lot of very neatly ordered weapons an ax, a rifle, a chain saw, duct tape, twine and a nail gun. jean, do you feel... fulfilled? i mean, in your life? well, i guess i do. for a long time i was too focused on my work, i think, but now i've really begun to think about changing myself, you know, developing, and...growing. growing. i'm glad you said that. bateman picks up the duct tape. did you know that ted bundy's first dog, a collie, was named lassie? had you heard this?",0.7675,Positive,Joy,163,18,9.055555555555555,0.50920245398773,2,1,0.032164353877305984,0.9617081880569458,0.8533167839050293,0.6637499928474426,0.14985980093479156,0.04209316521883011,2.25465764477849,empathetic
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,PRICE,"but that's simply not possible. and i don't find this funny anymore. it never was supposed to be! why isn't it possible? it's just not. why not, you stupid bastard? carnes stares at him. because i had dinner with paul owen twice in london... just ten days ago. no, you... didn't? now, if you'll excuse me. bateman returns back to his friends' table, in a daze. they are all looking at the television, where ronald reagan is giving a speech about iran contra. they are halfheartedly arguing about whether or not he's lying. how can he lie like that? how can he pull that shit? what shit? now where do we have reservations at? i mean i'm not really hungry, but i would like to have reservations somewhere.",0.9255,Positive,Surprise,163,18,9.055555555555555,0.5460122699386503,2,1,0.9140818119049072,0.5526299476623535,0.3350468575954437,0.6156566739082336,0.925264835357666,0.8251498341560364,-1.1611630022525787,mocking
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,ALL IN UNISON,"but laurie kennedy is a total hardbody. what do you think, bateman? i know her. i knew her. why do you say it like that? why does he say it like that? because he dated her. how did you guess? girls dig bateman. he's gq. you're total gq bateman. thanks guy, but...she's got a lousy personality. so what? it's all looks. laurie kennedy is a babe. don't even pretend you were interested for any other reason. if they have a good personality then something is very wrong. if they have a good personality and they are not great looking who fucking cares? well, lets just say hypothetically, okay? what if they have a good personality? i know, i know there are no girls with good personalities!",0.9758,Positive,Anger,159,21,7.571428571428571,0.4654088050314465,1,1,0.9909306168556213,0.09203077107667923,0.04466055706143379,0.09837055951356888,0.917702317237854,0.9880770444869995,-2.661648090928793,condescending
AMERICAN_PSYCHO,INT. PAUL OWEN'S APARTMENT BUILDING - DAY,MRS WOLFE,"what can i do for you, sir? of course. mrs. wolfe is up thereright now. mrs.... wolfe? the real estate agent? you do have an appointment, don't you? bateman steps out of the elevator and walks cautiously down the hallway. owen's door is open. the apartment is freshly painted, and has been immaculately redecorated in english country house style overstuffed sofas, lots of chintz. there are flowers everywhere, and a young yuppie couple stands admiring the place talking to the realtor, mrs. wolfe. bateman wanders down the hallway, looking for familiar signs. he stops at the closet where we last saw two dead girls hanging. he opens the door and the light switches on, but it is empty. mrs. wolfe approaches, smiling. are you my two o'clock? no.",-0.4784,Negative,Surprise,156,16,9.75,0.5833333333333334,1,1,0.3599276840686798,0.8011063933372498,0.8786895871162415,0.764675498008728,0.4198727011680603,0.28995180130004883,1.3747192919254303,supportive
AMERICAN_PSYCHO,INT. NIGHTCLUB - NIGHT,BATEMAN,"don't, i'll drink it. listen to me, patrick. i'm leaving. where to? are you going to go get a gram? i'm leaving! i...am...leaving! don't tell me... merchant banking? no you dumb son of a bitch. i'm serious. i'm disappearing. where to? morgan stanley? rehab? what? price looks away. mcdermott and daisy walk up to them. hey don't worry, be happy. price lifts his arms up as if greeting the crowd and is shouting something that can't be heard, then goodbye! fuckheads! he climbs over the railing. what is he doing? price! come back! price leaps from the balcony. he disappears for a moment then resurfaces and runs off into the crowd.",-0.9204,Negative,Surprise,155,26,5.961538461538462,0.5096774193548387,3,1,0.8427860140800476,0.5727678537368774,0.26322507858276367,0.23389634490013123,0.5175369381904602,0.8731662034988403,-1.1635998785495758,dismissive
AMERICAN_PSYCHO,EXT. STREET - EVENING,HOMELESS MAN,"is this what you need? the homeless man nods, looks away, wipes his nose. i'm so hungry. it's cold out, too, isn't it? i'm so hungry. why don't you get a job? if you're so hungry, why don't you get a job? i lost my job... why? were you drinking? is that why you lost it? insider trading? just joking. no, really were you drinking on the job? i was fired. i was laid off. gee, uh, that's too bad. im so hungry. the dog starts to whimper. why don't you get another one? why don't you get another job? i'm not... you're not what? qualified for anything else?",-0.9179,Negative,Sadness,153,22,6.954545454545454,0.3790849673202614,2,1,0.9850789904594421,0.9908360838890076,0.8558827638626099,0.7337613105773926,0.9878002405166626,0.9877201914787292,-0.380119264125824,empathetic
